No.,Time
30882,436.573
30884,436.585
30885,436.598
30887,436.625
30888,436.64
30890,436.666
30891,436.707
30892,436.748
30893,436.772
30894,436.788
30895,436.829
30898,436.835
30900,436.837
30902,436.869
30904,436.902
30908,436.91
30911,436.95
30912,436.97
30914,436.991
30915,437.032
30918,437.035
30919,437.073
30921,437.102
30923,437.113
30924,437.154
30925,437.162
30926,437.168
30928,437.194
30930,437.234
30933,437.235
30935,437.263
30940,437.275
30943,437.3
30946,437.316
30948,437.357
30951,437.367
30952,437.398
30957,437.432
30962,437.435
30963,437.436
30965,437.438
30966,437.479
30968,437.489
30969,437.497
30970,437.519
30971,437.56
30972,437.564
30974,437.6
30976,437.629
30977,437.641
30978,437.682
30979,437.697
30981,437.723
30982,437.724
30983,437.762
30984,437.763
30986,437.804
30987,437.827
30988,437.844
30992,437.885
30997,437.893
30998,437.925
30999,437.953
31001,437.96
31004,437.966
31005,438.007
31007,438.026
31009,438.048
31011,438.088
31013,438.092
31014,438.129
31017,438.157
31020,438.166
31025,438.169
31027,438.184
31031,438.21
31033,438.225
31036,438.25
31037,438.288
31039,438.291
31041,438.332
31043,438.357
31044,438.374
31045,438.388
31046,438.414
31051,438.422
31054,438.455
31055,438.47
31056,438.472
31057,438.487
31060,438.495
31061,438.534
31064,438.536
31065,438.553
31069,438.559
31070,438.577
31073,438.609
31074,438.618
31077,438.62
31080,438.658
31081,438.685
31083,438.699
31084,438.739
31085,438.753
31087,438.78
31088,438.818
31089,438.821
31090,438.85
31092,438.861
31094,438.885
31095,438.904
31096,438.945
31097,438.949
31099,438.968
31100,438.985
31104,438.989
31105,439.003
31107,439.016
31108,439.026
31111,439.067
31113,439.081
31117,439.085
31119,439.108
31120,439.147
31121,439.148
31123,439.189
31125,439.213
31126,439.229
31127,439.27
31128,439.279
31130,439.304
31131,439.31
31132,439.347
31133,439.351
31135,439.392
31136,439.412
31137,439.433
31139,439.451
31141,439.473
31142,439.478
31143,439.519
31145,439.534
31148,439.543
31149,439.61
31150,439.677
31151,439.742
31153,439.759
31155,439.773
31156,439.807
31157,439.874
31159,439.939
31160,439.974
31161,439.999
31165,440.006
31167,440.014
31168,440.055
31169,440.072
31171,440.095
31172,440.136
31174,440.137
31176,440.177
31177,440.182
31178,440.205
31179,440.218
31181,440.239
31182,440.258
31183,440.269
31184,440.299
31187,440.335
31188,440.339
31189,440.38
31190,440.402
31192,440.42
31193,440.461
31194,440.468
31195,440.502
31200,440.536
31201,440.543
31204,440.583
31209,440.599
31212,440.624
31213,440.635
31218,440.636
31219,440.664
31221,440.667
31225,440.694
31226,440.705
31230,440.732
31231,440.745
31234,440.786
31235,440.798
31236,440.827
31237,440.864
31238,440.868
31239,440.873
31240,440.908
31241,440.924
31242,440.93
31244,440.949
31246,440.989
31249,440.997
31251,441.03
31253,441.062
31254,441.07
31256,441.111
31260,441.128
31264,441.152
31265,441.154
31267,441.177
31269,441.193
31270,441.194
31276,441.233
31277,441.259
31279,441.274
31280,441.314
31281,441.326
31283,441.355
31284,441.384
31285,441.392
31286,441.396
31287,441.433
31288,441.436
31289,441.458
31291,441.479
31292,441.524
31293,441.534
31296,441.589
31297,441.599
31298,441.633
31300,441.639
31304,441.656
31305,441.694
31306,441.723
31307,441.735
31309,441.775
31310,441.788
31311,441.816
31313,441.853
31315,441.857
31317,441.898
31318,441.922
31322,441.938
31326,441.979
31328,441.985
31329,442.019
31330,442.036
31331,442.052
31332,442.064
31333,442.095
31334,442.104
31335,442.118
31338,442.145
31339,442.184
31340,442.186
31341,442.226
31343,442.25
31344,442.267
31345,442.308
31346,442.315
31348,442.327
31349,442.348
31353,442.382
31354,442.429
31355,442.448
31356,442.454
31357,442.456
31361,442.457
31362,442.47
31364,442.513
31365,442.539
31366,442.553
31367,442.581
31368,442.646
31369,442.711
31370,442.764
31372,442.777
31373,442.779
31374,442.842
31375,442.909
31376,442.977
31379,442.994
31380,443.011
31384,443.042
31385,443.107
31387,443.154
31389,443.166
31390,443.174
31393,443.219
31394,443.233
31397,443.241
31398,443.279
31401,443.305
31403,443.354
31404,443.372
31407,443.414
31408,443.437
31409,443.455
31410,443.471
31412,443.495
31413,443.503
31417,443.544
31418,443.559
31419,443.571
31426,443.614
31427,443.636
31428,443.654
31429,443.684
31431,443.7
31432,443.703
31433,443.744
31435,443.769
31436,443.833
31438,443.874
31439,443.902
31442,443.914
31443,443.928
31445,443.955
31446,443.964
31447,444.004
31450,444.032
31451,444.074
31453,444.098
31454,444.144
31457,444.16
31458,444.167
31459,444.171
31462,444.185
31463,444.226
31470,444.231
31473,444.27
31475,444.296
31478,444.334
31480,444.362
31482,444.375
31486,444.389
31491,444.415
31492,444.428
31494,444.464
31496,444.495
31501,444.534
31502,444.561
31506,444.594
31511,444.628
31515,444.63
31516,444.635
31518,444.691
31520,444.694
31521,444.759
31525,444.764
31526,444.826
31531,444.829
31532,444.855
31535,444.869
31538,444.89
31539,444.91
31541,444.956
31542,444.959
31548,445.023
31549,445.03
31552,445.054
31555,445.07
31556,445.078
31560,445.089
31561,445.111
31565,445.141
31567,445.153
31572,445.164
31575,445.219
31576,445.264
31579,445.286
31580,445.289
31583,445.305
31585,445.345
31588,445.352
31590,445.39
31591,445.42
31595,445.43
31599,445.458
31605,445.471
31606,445.484
31610,445.511
31615,445.524
31621,445.551
31622,445.552
31623,445.593
31626,445.615
31627,445.634
31633,445.674
31634,445.687
31639,445.715
31640,445.749
31641,445.755
31643,445.756
31644,445.756
31649,445.796
31653,445.798
31656,445.808
31657,445.815
31658,445.836
31662,445.878
31663,445.88
31667,445.918
31668,445.946
31672,445.959
31673,445.974
31674,445.999
31677,446.012
31678,446.04
31682,446.078
31683,446.08
31687,446.121
31688,446.145
31689,446.161
31692,446.168
31693,446.202
31699,446.211
31700,446.243
31705,446.278
31706,446.284
31708,446.324
31710,446.343
31711,446.365
31715,446.405
31716,446.409
31720,446.446
31721,446.449
31723,446.473
31724,446.476
31728,446.478
31729,446.486
31734,446.528
31735,446.542
31740,446.568
31741,446.606
31742,446.609
31743,446.649
31746,446.673
31747,446.675
31750,446.69
31751,446.73
31756,446.738
31757,446.771
31760,446.804
31762,446.811
31765,446.852
31770,446.871
31772,446.893
31773,446.92
31777,446.934
31783,446.938
31786,446.974
31788,447.003
31791,447.015
31792,447.036
31797,447.036
31798,447.07
31804,447.074
31805,447.115
31806,447.134
31812,447.139
31813,447.155
31817,447.176
31818,447.196
31821,447.2
31822,447.236
31824,447.266
31826,447.278
31828,447.318
31832,447.333
31833,447.334
31837,447.359
31838,447.399
31840,447.439
31843,447.463
31844,447.53
31847,447.554
31848,447.569
31853,447.595
31854,447.665
31856,447.728
31858,447.769
31859,447.796
31863,447.81
31864,447.85
31872,447.86
31873,447.891
31874,447.925
31875,447.931
31877,447.993
31881,448.015
31884,448.029
31885,448.059
31890,448.099
31893,448.124
31894,448.125
31897,448.149
31898,448.165
31902,448.189
31903,448.244
31907,448.256
31908,448.26
31909,448.324
31913,448.389
31914,448.449
31917,448.454
31918,448.465
31923,448.469
31924,448.483
31925,448.49
31927,448.52
31931,448.549
31936,448.564
31937,448.585
31943,448.653
31946,448.699
31950,448.714
31952,448.718
31955,448.775
31958,448.786
31961,448.85
31965,448.854
31968,448.918
31970,448.924
31971,448.949
31974,448.965
31975,448.984
31979,449.005
31980,449.048
31985,449.055
31986,449.095
31987,449.113
31991,449.136
31992,449.156
31997,449.176
31998,449.183
32000,449.218
32001,449.245
32002,449.258
32006,449.298
32007,449.313
32012,449.339
32013,449.374
32016,449.378
32017,449.379
32020,449.419
32022,449.444
32023,449.46
32027,449.5
32028,449.513
32032,449.541
32033,449.569
32034,449.578
32037,449.581
32038,449.624
32046,449.644
32047,449.665
32050,449.705
32051,449.708
32052,449.746
32054,449.775
32055,449.79
32056,449.804
32058,449.83
32059,449.84
32060,449.871
32061,449.908
32062,449.911
32064,449.974
32065,450.019
32066,450.033
32068,450.038
32073,450.079
32074,450.104
32075,450.149
32078,450.161
32082,450.169
32084,450.236
32087,450.239
32090,450.264
32092,450.28
32093,450.303
32094,450.32
32096,450.368
32100,450.435
32101,450.468
32103,450.479
32107,450.495
32112,450.5
32114,450.568
32116,450.631
32121,450.698
32124,450.704
32129,450.705
32130,450.729
32132,450.745
32135,450.764
32141,450.804
32142,450.83
32144,450.864
32145,450.895
32147,450.905
32150,450.908
32151,450.945
32152,450.96
32153,450.961
32156,451.004
32157,451.028
32158,451.069
32159,451.094
32160,451.13
32162,451.138
32163,451.161
32165,451.17
32167,451.189
32169,451.211
32170,451.225
32172,451.293
32173,451.299
32174,451.359
32175,451.404
32179,451.419
32180,451.425
32181,451.445
32183,451.464
32184,451.485
32188,451.49
32189,451.555
32191,451.623
32192,451.635
32193,451.65
32194,451.69
32195,451.756
32196,451.821
32197,451.829
32199,451.856
32201,451.879
32202,451.888
32203,451.896
32204,451.938
32205,451.953
32206,451.99
32207,452.018
32209,452.059
32210,452.084
32211,452.105
32212,452.12
32215,452.145
32216,452.15
32219,452.163
32224,452.186
32226,452.216
32227,452.25
32228,452.281
32229,452.334
32230,452.348
32231,452.39
32233,452.414
32234,452.46
32235,452.48
32236,452.52
32237,452.548
32239,452.564
32241,452.579
32242,452.605
32244,452.613
32251,452.65
32253,452.679
32254,452.715
32255,452.745
32257,452.76
32261,452.775
32262,452.8
32264,452.81
32268,452.844
32269,452.876
32273,452.919
32274,452.943
32280,452.98
32289,453.003
32290,453.008
32292,453.02
32293,453.061
32294,453.074
32296,453.109
32297,453.139
32306,453.154
32308,453.166
32309,453.205
32310,453.225
32311,453.239
32312,453.273
32316,453.338
32317,453.403
32319,453.414
32320,453.455
32326,453.464
32327,453.47
32328,453.495
32332,453.536
32333,453.538
32337,453.559
32338,453.576
32342,453.601
32343,453.618
32345,453.658
32347,453.67
32348,453.699
32350,453.703
32351,453.735
32354,453.739
32355,453.763
32357,453.77
32358,453.779
32359,453.799
32360,453.82
32362,453.86
32363,453.866
32364,453.895
32366,453.901
32369,453.929
32370,453.933
32371,453.941
32372,453.985
32374,453.998
32375,454.025
32376,454.065
32377,454.066
32378,454.106
32380,454.13
32381,454.146
32382,454.16
32383,454.188
32384,454.198
32385,454.228
32386,454.263
32387,454.269
32390,454.309
32391,454.328
32393,454.35
32394,454.39
32395,454.395
32396,454.43
32397,454.46
32400,454.461
32403,454.463
32404,454.471
32405,454.494
32406,454.511
32407,454.528
32408,454.569
32410,454.593
32411,454.61
32412,454.621
32413,454.65
32414,454.658
32415,454.691
32416,454.724
32418,454.79
32419,454.825
32420,454.85
32422,454.856
32423,454.865
32424,454.906
32425,454.921
32428,454.946
32429,454.986
32430,454.989
32434,455.028
32435,455.055
32437,455.068
32438,455.081
32441,455.109
32442,455.119
32443,455.149
32445,455.168
32446,455.188
32448,455.19
32449,455.23
32451,455.253
32452,455.271
32453,455.309
32454,455.311
32455,455.318
32456,455.353
32457,455.384
32461,455.393
32462,455.434
32464,455.451
32466,455.474
32467,455.509
32470,455.515
32471,455.515
32475,455.555
32476,455.584
32478,455.596
32480,455.636
32481,455.648
32483,455.678
32484,455.714
32487,455.718
32488,455.75
32494,455.759
32496,455.78
32497,455.799
32499,455.84
32500,455.848
32502,455.88
32503,455.911
32508,455.921
32509,455.961
32510,455.975
32512,455.978
32513,455.996
32518,455.996
32519,456.003
32521,456.043
32522,456.044
32523,456.084
32524,456.11
32525,456.124
32527,456.165
32528,456.171
32529,456.176
32530,456.205
32531,456.206
32534,456.243
32535,456.246
32538,456.286
32539,456.308
32541,456.328
32543,456.368
32545,456.373
32546,456.409
32547,456.435
32548,456.439
32552,456.449
32553,456.49
32554,456.505
32555,456.53
32558,456.571
32559,456.573
32560,456.611
32561,456.639
32563,456.653
32564,456.675
32566,456.693
32569,456.706
32570,456.734
32571,456.769
32572,456.774
32575,456.799
32576,456.815
32577,456.836
32578,456.88
32579,456.895
32580,456.903
32581,456.968
32584,457.034
32585,457.079
32587,457.095
32590,457.099
32592,457.165
32594,457.233
32595,457.269
32599,457.299
32601,457.319
32603,457.334
32604,457.36
32605,457.363
32606,457.431
32609,457.479
32610,457.496
32612,457.503
32613,457.52
32614,457.554
32616,457.56
32618,457.563
32619,457.601
32620,457.628
32622,457.641
32623,457.693
32624,457.694
32625,457.761
32627,457.765
32628,457.79
32629,457.805
32631,457.828
32632,457.859
32634,457.893
32635,457.958
32637,458.005
32638,458.02
32643,458.024
32644,458.091
32647,458.155
32648,458.159
32649,458.173
32650,458.223
32651,458.234
32655,458.25
32656,458.289
32660,458.354
32662,458.421
32663,458.424
32664,458.461
32665,458.463
32669,458.465
32670,458.481
32675,458.485
32676,458.505
32677,458.549
32680,458.553
32681,458.564
32686,458.59
32687,458.618
32691,458.684
32693,458.71
32694,458.725
32702,458.75
32704,458.816
32710,458.824
32711,458.883
32712,458.919
32716,458.948
32717,458.95
32718,458.96
32720,459
32721,459.014
32726,459.015
32727,459.041
32732,459.08
32733,459.081
32734,459.123
32736,459.148
32737,459.163
32739,459.178
32740,459.18
32742,459.204
32743,459.213
32745,459.244
32747,459.278
32751,459.285
32752,459.325
32757,459.343
32758,459.366
32760,459.404
32762,459.406
32763,459.411
32769,459.448
32770,459.476
32776,459.488
32777,459.529
32782,459.543
32785,459.569
32786,459.604
32790,459.608
32791,459.61
32796,459.65
32797,459.675
32800,459.694
32802,459.741
32803,459.75
32805,459.808
32806,459.824
32807,459.825
32808,459.839
32810,459.865
32811,459.873
32812,459.938
32813,459.975
32814,460.005
32815,460.015
32816,460.056
32818,460.071
32819,460.096
32821,460.138
32822,460.178
32824,460.201
32825,460.219
32826,460.259
32827,460.268
32828,460.3
32832,460.333
32833,460.34
32834,460.381
32837,460.399
32838,460.421
32841,460.463
32842,460.465
32847,460.503
32848,460.508
32849,460.524
32853,460.533
32854,460.544
32857,460.584
32858,460.598
32861,460.625
32862,460.665
32863,460.666
32865,460.706
32866,460.73
32867,460.746
32868,460.758
32870,460.788
32871,460.798
32872,460.828
32873,460.863
32874,460.869
32875,460.909
32876,460.928
32882,460.95
32883,460.989
32885,460.99
32887,460.994
32888,461.031
32891,461.059
32892,461.071
32893,461.113
32894,461.125
32896,461.153
32897,461.166
32898,461.193
32900,461.194
32902,461.23
32903,461.234
